tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
804,37:12.1,50:36.8,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42434,Customer,1969,0
321,46:38.9,52:00.0,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,42244,Subscriber,1990,2
301,46:49.0,51:50.6,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,42220,Subscriber,1984,1
1612,52:10.9,19:03.3,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,42364,Subscriber,1968,1
2429,53:32.3,34:01.5,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42128,Subscriber,1984,1
2597,58:53.4,42:11.1,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42237,Subscriber,1977,1
1511,00:27.6,25:39.4,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,32878,Customer,1969,0
384,07:34.2,13:58.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42204,Subscriber,1989,1
592,08:29.2,18:21.3,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42307,Subscriber,1962,1
1476,08:55.4,33:32.3,3198,Heights Elevator,40.74871595,-74.0404433,3203,Hamilton Park,40.72759597,-74.04424731,42497,Customer,1968,1
1121,10:53.7,29:35.5,3198,Heights Elevator,40.74871595,-74.0404433,3211,Newark Ave,40.72152515,-74.04630454,40063,Customer,1959,2
6633,12:12.0,02:45.8,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42452,Customer,1969,0
1237,12:19.5,32:57.2,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,42607,Subscriber,1998,1
6566,12:28.4,01:55.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42145,Customer,1969,0
236,13:48.9,17:45.7,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42300,Customer,1969,0
3535,14:39.2,13:34.7,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42263,Customer,1969,0
549,16:24.9,25:34.2,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42174,Subscriber,1992,1
969,20:03.9,36:13.1,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42224,Subscriber,1992,1
424,21:14.8,28:19.5,3212,Christ Hospital,40.73478582,-74.05044364,3196,Riverview Park,40.7443187,-74.0439909,42545,Subscriber,1991,2
1857,23:58.8,54:55.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42403,Customer,1985,1
3569,25:50.7,25:20.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42229,Subscriber,1993,2
300,25:52.1,30:53.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42404,Subscriber,1992,1
964,27:08.9,43:13.1,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,42362,Subscriber,1985,2
1562,27:37.2,53:39.4,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Customer,1969,0
387,29:28.4,35:55.5,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42244,Subscriber,1990,2
378,29:31.5,35:50.0,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42220,Subscriber,1984,1
516,29:41.0,38:17.7,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42423,Subscriber,1987,1
2490,31:31.4,13:01.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,42517,Subscriber,1977,2
183,32:20.5,35:24.4,3678,Fairmount Ave,40.72572614,-74.07195926,3194,McGinley Square,40.72533993,-74.06762213,42571,Subscriber,1954,1
99,34:03.1,35:42.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,35285,Subscriber,1984,1
376,35:43.0,41:59.7,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42175,Subscriber,1953,2
221,37:03.4,40:44.5,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42300,Customer,1969,0
579,37:57.6,47:36.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42174,Subscriber,1992,1
916,39:05.6,54:22.1,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,42466,Subscriber,1989,1
303,42:22.5,47:25.8,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42254,Subscriber,1979,1
431,43:12.1,50:24.1,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42423,Subscriber,1987,1
270,45:41.5,50:12.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3638,Washington St,40.7242941,-74.0354826,42198,Subscriber,1981,2
1080,46:47.4,04:48.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42462,Subscriber,1985,2
1090,50:23.0,08:33.3,3203,Hamilton Park,40.72759597,-74.04424731,3677,Glenwood Ave,40.72755147,-74.07106072,42141,Customer,1968,1
2606,51:49.8,35:16.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42502,Customer,1989,2
1393,53:07.1,16:21.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,39415,Subscriber,1992,1
8820,53:46.7,20:46.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42203,Customer,1969,0
8799,53:54.1,20:33.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42390,Customer,1969,0
318,56:34.2,01:53.0,3205,JC Medical Center,40.71653978,-74.04963791,3268,Lafayette Park,40.71346383,-74.06285852,42146,Subscriber,1992,1
1510,58:05.8,23:16.1,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,42381,Subscriber,1980,1
1428,59:37.2,23:25.9,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,42565,Subscriber,1980,0
378,59:53.2,06:11.4,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,42237,Subscriber,1981,1
599,05:36.2,15:36.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42462,Subscriber,1985,2
397,06:59.1,13:36.6,3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528911,-74.04557168,42198,Subscriber,1981,2
429,08:32.5,15:42.4,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,40910,Subscriber,1988,1
628,08:45.1,19:13.4,3198,Heights Elevator,40.74871595,-74.0404433,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,41811,Customer,1995,1
1817,11:42.8,42:00.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42137,Subscriber,1977,1
1500,13:02.0,38:02.5,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,42196,Subscriber,1991,1
774,13:13.0,26:07.3,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,42240,Customer,1969,0
2242,13:43.8,51:06.1,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42517,Subscriber,1977,2
238,14:22.2,18:21.0,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42263,Subscriber,1996,2
2201,16:07.5,52:49.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.7112423,-74.0557013,42213,Subscriber,1992,2
794,17:57.9,31:12.6,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42308,Subscriber,1991,1
359,18:02.1,24:02.0,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42476,Customer,1978,1
256,18:03.7,22:20.6,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,42574,Subscriber,1990,1
504,22:46.0,31:10.9,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42201,Subscriber,1990,1
1061,26:18.4,43:59.6,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,42457,Subscriber,1989,1
539,29:02.5,38:02.4,3681,Grand St,40.71517768,-74.03768331,3211,Newark Ave,40.72152515,-74.04630454,42438,Subscriber,1957,1
519,29:22.5,38:02.4,3681,Grand St,40.71517768,-74.03768331,3211,Newark Ave,40.72152515,-74.04630454,42494,Subscriber,1956,1
1149,37:22.7,56:32.2,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,38511,Customer,1980,2
519,37:47.5,46:27.2,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,41367,Subscriber,1965,1
1059,38:46.5,56:26.3,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42438,Subscriber,1956,1
966,42:47.7,58:54.6,3194,McGinley Square,40.72533993,-74.06762213,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42137,Subscriber,1977,1
3248,45:22.1,39:30.4,3201,Dey St,40.737711,-74.066921,3272,Jersey & 3rd,40.72333159,-74.04595256,43391,Subscriber,1994,2
2826,47:26.3,34:33.1,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,42611,Customer,1991,1
382,47:36.8,53:59.7,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42476,Customer,1978,1
247,48:58.6,53:06.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.7211236,-74.03805095,42600,Subscriber,1952,1
575,49:16.5,58:52.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42610,Customer,1969,0
408,50:38.3,57:26.6,3681,Grand St,40.71517768,-74.03768331,3483,Montgomery St,40.71942,-74.05099,42421,Subscriber,1983,1
1179,52:39.1,12:19.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,42365,Subscriber,1983,1
937,53:27.8,09:05.2,3267,Morris Canal,40.71241882,-74.03852552,3278,Monmouth and 6th,40.72568548,-74.04879034,42582,Subscriber,1977,2
445,53:43.7,01:09.3,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42332,Customer,1969,0
1600,54:02.5,20:43.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,42213,Subscriber,1992,2
1133,56:29.9,15:22.9,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42474,Subscriber,1996,2
810,58:10.4,11:41.0,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,43265,Subscriber,1992,1
305,58:11.4,03:16.9,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42296,Subscriber,1979,1
1804,59:52.1,29:56.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42254,Subscriber,1972,1
439,01:07.6,08:27.2,3205,JC Medical Center,40.71653978,-74.04963791,3278,Monmouth and 6th,40.72568548,-74.04879034,42490,Subscriber,1964,2
1675,02:20.5,30:15.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42486,Subscriber,1975,2
714,05:24.9,17:19.2,3679,Bergen Ave,40.72210379,-74.071455,3276,Marin Light Rail,40.71458404,-74.04281706,42123,Subscriber,1986,1
1138,06:29.2,25:27.5,3267,Morris Canal,40.71241882,-74.03852552,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42221,Customer,1991,2
275,08:47.2,13:22.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42573,Subscriber,1974,2
145,09:19.4,11:45.0,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,42386,Subscriber,1991,1
1875,12:20.6,43:35.6,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,34039,Subscriber,1989,2
1857,12:29.9,43:27.2,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42350,Subscriber,1987,1
97,13:49.8,15:27.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42592,Subscriber,1964,2
1957,14:27.4,47:05.0,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,41367,Customer,1975,1
1631,14:41.2,41:53.0,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,42255,Customer,1984,2
802,15:54.2,29:16.3,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42268,Subscriber,1992,1
300,16:17.0,21:17.8,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42610,Subscriber,1967,1
5132,16:32.5,42:04.6,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,28142,Customer,1994,2
204,18:32.5,21:57.0,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,42127,Subscriber,1980,2
6986,22:07.1,18:33.4,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42462,Customer,1969,0
2449,22:42.6,03:32.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42143,Subscriber,1971,2
164,23:07.9,25:52.3,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42154,Subscriber,1964,2
6916,23:13.2,18:29.4,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42267,Customer,1969,0
2044,25:21.6,59:25.8,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42142,Customer,1969,0
1447,27:05.6,51:13.3,3276,Marin Light Rail,40.71458404,-74.04281706,3281,Leonard Gordon Park,40.74590997,-74.05727148,42575,Subscriber,1983,1
465,30:02.5,37:48.4,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,42590,Subscriber,1964,2
1640,30:31.7,57:52.2,3198,Heights Elevator,40.74871595,-74.0404433,3199,Newport Pkwy,40.7287448,-74.0321082,42441,Subscriber,1981,1
480,32:29.6,40:30.6,3483,Montgomery St,40.71942,-74.05099,3681,Grand St,40.71517768,-74.03768331,42421,Subscriber,1983,1
317,34:31.1,39:48.8,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,42237,Subscriber,1984,1
408,39:58.7,46:47.2,3202,Newport PATH,40.7272235,-74.0337589,3269,Brunswick & 6th,40.72601173,-74.05038893,42466,Subscriber,1993,0
551,40:03.8,49:15.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42485,Subscriber,1984,1
601,41:07.9,51:09.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42308,Subscriber,1987,2
168,42:33.8,45:21.9,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,42147,Subscriber,1964,2
570,43:08.0,52:38.0,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,42469,Subscriber,1989,2
628987,43:45.6,26:52.8,3679,Bergen Ave,40.72210379,-74.071455,3210,Pershing Field,40.74267714,-74.05178863,42244,Customer,1969,0
933,46:00.6,01:33.6,3191,Union St,40.7182113,-74.0836394,3187,Warren St,40.7211236,-74.03805095,42542,Customer,1999,1
1697,46:38.3,14:55.3,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42527,Customer,1969,0
1717,46:52.0,15:29.6,3196,Riverview Park,40.7443187,-74.0439909,3483,Montgomery St,40.71942,-74.05099,42255,Customer,1984,2
2005,49:32.3,22:57.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,41367,Customer,1994,1
1644,51:44.9,19:09.8,3194,McGinley Square,40.72533993,-74.06762213,3210,Pershing Field,40.74267714,-74.05178863,17415,Customer,1982,2
161,54:52.2,57:33.2,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42232,Subscriber,1978,1
4522,56:51.0,12:13.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42520,Customer,1969,0
4517,56:52.1,12:10.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42180,Customer,1969,0
351,58:05.0,03:56.3,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,42336,Customer,1969,0
230,58:48.4,02:39.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42119,Subscriber,1989,1
996,01:51.2,18:28.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,42295,Customer,1995,1
184,06:42.0,09:46.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42280,Subscriber,1969,0
755,08:55.5,21:31.3,3202,Newport PATH,40.7272235,-74.0337589,3205,JC Medical Center,40.71653978,-74.04963791,42381,Subscriber,1992,1
2318,09:28.6,48:07.4,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,42178,Customer,2000,2
2233,09:53.5,47:06.9,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,42429,Customer,2000,1
109,10:15.9,12:05.3,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42619,Subscriber,1964,2
1997,10:20.3,43:37.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42280,Subscriber,1969,0
2286,10:55.7,49:02.3,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42336,Customer,1969,0
641,11:29.7,22:11.5,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,42441,Subscriber,1981,1
1421,12:18.7,36:00.0,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,27457,Customer,1990,1
3267,12:36.0,07:03.6,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42408,Subscriber,1977,2
1414,15:48.2,39:22.5,3281,Leonard Gordon Park,40.74590997,-74.05727148,3276,Marin Light Rail,40.71458404,-74.04281706,42575,Subscriber,1983,1
1845,16:42.2,47:27.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42428,Customer,1991,1
3607,17:46.6,17:54.2,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,42255,Customer,1984,2
351,18:10.7,24:02.3,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42527,Customer,1969,0
559,18:52.8,28:12.2,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,42402,Subscriber,1982,1
652,19:55.6,30:48.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42375,Subscriber,1970,2
1067,19:55.9,37:43.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3191,Union St,40.7182113,-74.0836394,42466,Subscriber,1979,1
1446,20:11.6,44:18.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,42403,Customer,1985,1
6919,20:47.6,16:07.2,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42300,Customer,1969,0
1315,21:45.5,43:41.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,42348,Customer,1969,0
314,23:31.5,28:45.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,42259,Subscriber,1989,1
15870,24:07.6,48:37.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42358,Customer,1997,1
134,24:14.7,26:29.3,3679,Bergen Ave,40.72210379,-74.071455,3280,Astor Place,40.7192822,-74.07126188,42476,Subscriber,1960,1
2597,24:54.5,08:12.1,3275,Columbus Drive,40.7183552,-74.03891444,3481,York St,40.71649,-74.04105,42135,Customer,1968,2
1315,25:23.3,47:18.9,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42141,Subscriber,1959,1
417,25:43.3,32:41.3,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42576,Subscriber,1981,1
4593,28:11.9,44:45.0,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42370,Subscriber,1984,1
671,29:10.6,40:21.7,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42326,Subscriber,1966,1
2054,30:38.5,04:52.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3267,Morris Canal,40.71241882,-74.03852552,42205,Customer,1969,0
638,31:12.2,41:50.9,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42467,Customer,1969,0
2925,33:45.7,22:30.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,30203,Customer,1983,1
1377,34:49.9,57:47.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3677,Glenwood Ave,40.72755147,-74.07106072,42390,Subscriber,1979,2
2138,41:35.6,17:14.1,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42199,Customer,1995,2
1786,41:49.8,11:36.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,42143,Customer,1995,2
2004,42:50.1,16:14.3,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42553,Subscriber,1995,2
995,43:03.9,59:39.7,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42518,Customer,1969,0
143,43:04.7,45:28.4,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,42265,Subscriber,1979,1
378,44:01.4,50:19.8,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42204,Subscriber,1989,1
2011,44:07.7,17:38.7,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42278,Customer,1996,1
201,44:26.2,47:47.5,3275,Columbus Drive,40.7183552,-74.03891444,3273,Manila & 1st,40.72165072,-74.04288411,42208,Subscriber,1964,2
725,45:20.6,57:26.4,3679,Bergen Ave,40.72210379,-74.071455,3640,Journal Square,40.73367,-74.0625,42220,Customer,1969,0
2691,45:48.7,30:40.2,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,40469,Subscriber,1990,1
1776,45:57.4,15:33.4,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42375,Subscriber,1986,2
2239,47:45.6,25:04.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42141,Subscriber,1959,1
878,50:41.4,05:19.4,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,33887,Customer,2000,2
874,50:42.5,05:16.5,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,42302,Customer,2000,1
1169,50:52.1,10:21.6,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42114,Subscriber,1994,2
5907,51:55.1,30:22.9,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42365,Customer,1991,2
1216,52:11.0,12:27.2,3187,Warren St,40.7211236,-74.03805095,3193,Lincoln Park,40.7246051,-74.07840595,42474,Subscriber,1991,1
307,52:19.5,57:27.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42204,Subscriber,1964,2
918,53:41.1,08:59.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3198,Heights Elevator,40.74871595,-74.0404433,42543,Subscriber,1986,1
1673,53:58.3,21:52.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Subscriber,1996,2
305,55:00.8,00:06.4,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42354,Subscriber,1991,2
3106,57:24.3,49:11.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42256,Customer,1983,2
2941,57:54.4,46:56.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42427,Customer,1998,1
176,01:15.7,04:12.1,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42142,Subscriber,1984,1
183,01:17.3,04:20.5,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,42152,Subscriber,1964,2
432,03:56.4,11:08.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42458,Subscriber,1973,2
2241,03:58.0,41:19.7,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42469,Customer,1990,2
5456,05:03.0,35:59.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42131,Customer,1969,0
